OBJECTID,DOWLKNUM,LK_PCTLTRL,LK_LZACRES,LK_LZDEPTH,AREA,ACRES,PERFEET,PERIMETER,LAKE_NAME,Shape_Length,Shape_Area
102724,27004201,96.58999634,123.5,15,499809.629,123.503,18804.669,5731.675,Upper Twin,5731.674452,499809.6255
102725,27004202,48.58000183,28.38,15,114868.283,28.384,14199.172,4327.916,Middle Twin,4327.915962,114868.2795
102726,27004203,81.12000275,26.6,15,107664.227,26.604,9913.327,3021.588,Lower Twin,3021.588139,107664.2246
102727,27004700,64.91999817,117.93,15,477240.541,117.926,31217.582,9515.138,Bush,9515.138366,477240.5265
102728,27004800,99.5,83.91,15,339590.418,83.913,12046.941,3671.915,Hyland,3671.914866,339590.4213
102729,27005200,100,34.19,15,138368.489,34.191,5768.2,1758.151,Hannan,1758.150809,138368.492
102730,27006201,100,177.99,15,720332.773,177.994,25131.796,7660.187,North Anderson,7660.186701,720332.7727
102731,27006202,100,82.04,15,332014.397,82.041,11453.754,3491.111,Southeast Anderson,3491.11109,332014.3969
102732,27006203,100,102.6,15,415228.203,102.603,13146.043,4006.922,Southwest Anderson,4006.921939,415228.2026
102733,27006700,51.02000046,90.15,15,364825.165,90.148,28973.202,8831.05,Bryant,8831.049733,364825.1712
102734,27007000,97.09999847,110.62,15,447661.249,110.617,23154.587,7057.532,Mitchell,7057.532122,447661.2485
102735,27007300,98.48000336,52.23,15,211351.738,52.225,8471.617,2582.154,Smetana,2582.153947,211351.7398
102736,27007600,99.58000183,96.61,15,390979.972,96.611,16712.688,5094.038,Red Rock,5094.037459,390979.9728
102737,27007800,95.05000305,156.22,15,632199.538,156.217,15112.205,4606.209,Staring,4606.209106,632199.5183
102738,27009501,99.37999725,165.85,15,671176.071,165.848,21631.836,6593.397,Gleason (Main Lake),6593.39663,671176.0724
102739,27009800,81.48999786,149.28,15,604137.733,149.282,24735.743,7539.469,Bass,7539.469486,604137.7253
102740,27010000,69.08999634,17.75,15,71843.055,17.752,7132.086,2173.864,Pomerleau,2173.864129,71843.04927
102741,27010200,92.33999634,41.24,15,166896.036,41.24,10680.136,3255.312,Schmidt,3255.311914,166896.0351
102742,27010400,46.74000168,434.53,15,1758519.606,434.53,90195.693,27491.702,Medicine,27491.70131,1758519.606
102743,27010700,73.87999725,71.62,15,289846.937,71.621,13580.864,4139.456,Parkers,4139.455294,289846.9387
102744,27011101,68.09999847,203.29,15,822704.391,203.29,37869.663,11542.696,Eagle,11542.69529,822704.3748
102745,27011102,95.44000244,54.08,15,218863.68,54.081,10361.9,3158.313,Pike,3158.313572,218863.6802
102746,27011600,99.97000122,353.38,15,1430098.618,353.377,45779.003,13953.468,Rice,13953.46729,1430098.607
102747,27011700,48.15999985,73.24,15,296412.19,73.243,20142.757,6139.525,Weaver,6139.524485,296412.2081
102748,27011800,33.81000137,80.41,15,325418.979,80.411,48554.679,14799.496,Fish,14799.49611,325418.9893
102749,27012500,99.91999817,405.02,15,1639073.365,405.015,24016.933,7320.376,Diamond,7320.375303,1639073.359
102750,27013300,36.61000061,6032.04,15,24411346.17,6032.044,1263956.857,385254.82,Minnetonka,385254.8207,24411346.2
102751,27013301,87.58000183,164.54,15,665870.367,164.537,23697.085,7222.886,Minnetonka-Grays Bay,7222.885871,665870.3667
102752,27013302,32.93999863,2059.41,15,8334312.465,2059.409,423316.07,129026.996,Minnetonka-Lower Lake,129026.9965,8334312.466
102753,27013303,68.68000031,78.86,15,319152.713,78.863,25253.132,7697.17,Minnetonka-Carsons Bay,7697.170059,319152.7182
102754,27013304,62.08000183,103.16,15,417464.161,103.155,26134.353,7965.767,Minnetonka-St. Albans Bay,7965.766581,417464.1628
102755,27013305,37.59000015,1699.3,15,6876990.644,1699.304,364871.248,111212.979,Minnetonka-Upper Lake,111212.9786,6876990.638
102756,27013306,65.44999695,63.1,15,255363.571,63.1,24466.493,7457.402,Minnetonka-Black Lake,7457.402051,255363.5719
102757,27013307,86.94999695,38.02,15,153862.545,38.019,13166.14,4013.048,Minnetonka-Seton Lake,4013.047601,153862.5447
102758,27013308,97.48000336,14.21,15,57522.255,14.214,7888.085,2404.293,Minnetonka-Emerald Lake,2404.293215,57522.25462
102759,27013309,55.02000046,321.84,15,1302466.7,321.84,66811.671,20364.238,Minnetonka-Halsteds Bay,20364.23786,1302466.698
102760,27013310,38.90000153,317.36,15,1284325.454,317.357,71628.217,21832.324,Minnetonka-Crystal Bay,21832.32443,1284325.451
102761,27013311,54.63999939,166.47,15,673711.473,166.474,37849.403,11536.521,Minnetonka-Maxwell Bay,11536.52104,673711.4774
102762,27013312,55.95000076,111.49,15,451212.982,111.495,22539.795,6870.143,Minnetonka-Stubbs Bay,6870.143626,451212.9828
102763,27013313,52.15999985,169.2,15,684760.034,169.204,49267.678,15016.818,Minnetonka-North Arm,15016.81837,684760.0366
102764,27013314,65.33000183,537.83,15,2176565.402,537.829,78792.627,24016.041,Minnetonka-West Arm,24016.04071,2176565.402
102765,27013315,59.91999817,187.5,15,758815.015,187.503,36317.972,11069.74,Minnetonka-Jennings Bay,11069.74011,758815.0164
102766,27013700,26.09000015,69.71,15,282115.645,69.711,36052.785,10988.911,Christmas,10988.91051,282115.6355
102767,27013800,58.97000122,5.38,15,21784.355,5.383,4059.234,1237.257,Peavey,1237.257088,21784.35884
102768,27013900,57.63000107,51.93,15,210141.434,51.926,21244.879,6475.452,Forest,6475.451847,210141.436
102769,27014100,77.37999725,41.38,15,167459.189,41.379,9242.838,2817.223,Tanager,2817.222381,167459.1757
102770,27014900,60.5,49.54,15,200492.732,49.542,17472.35,5325.583,Spurzem,5325.582997,200492.7237
102771,27015100,83.80999756,9.38,15,37976.775,9.384,6752.482,2058.161,School,2058.160597,37976.7758
102772,27015200,66.02999878,21.81,15,88245.171,21.805,11141.301,3395.875,Half Moon,3395.87529,88245.16989
102773,27016000,54.11000061,154.87,15,626760.955,154.873,34251.659,10439.927,Long,10439.92648,626760.9653
102774,27016200,100,65.53,15,265184.288,65.527,8360.693,2548.344,Classen,2548.344362,265184.288
102775,27017100,97.05000305,128.64,15,520610.415,128.643,16755.83,5107.187,Sylvan,5107.187244,520610.4032
102776,27017600,50.58000183,424.77,15,1719016.07,424.769,60845.332,18545.694,Independence,18545.69475,1719016.079
102777,27017901,31.53000069,16.48,15,66691.596,16.479,13417.702,4089.724,North Little Long,4089.723652,66691.59536
102778,27017902,46.66999817,8.03,15,32478.997,8.026,6580.218,2005.654,South Little Long,2005.654533,32478.99616
102779,27018100,54.34000015,93.86,15,379861.405,93.864,30446.734,9280.183,Dutch,9280.183297,379861.4109
102780,27018200,84.01999664,120.44,15,487414.01,120.44,15230.904,4642.389,Langdon,4642.388883,487414.0052
102781,27018400,91.95999908,469,15,1898008.458,468.998,41631.146,12689.199,Whaletail,12689.19845,1898008.483
102782,27019101,67.83000183,242.6,15,981789.859,242.6,39378.344,12002.543,West Sarah,12002.54306,981789.8627
102783,27019102,55.70000076,113.38,15,458841.561,113.38,31961.683,9741.94,East Sarah,9741.939961,458841.5641
102784,27019200,46.61000061,122.72,15,496626.316,122.716,28574.868,8709.637,Rebecca,8709.637054,496626.3309
102785,27019500,100,12.61,15,51021.829,12.607,3053.637,930.75,Unnamed,930.7502682,51021.82683
102786,27019900,62.34999847,22.88,15,92589.858,22.879,7665.442,2336.431,Hafften,2336.431157,92589.859
102787,27030000,100,8.83,15,35743.636,8.832,2486.397,757.855,Unnamed,757.8552151,35743.63838
102788,27066800,91.86000061,10.39,15,42031.026,10.386,4795.088,1461.546,Highland Park Pond,1461.545889,42031.02668
102789,27069300,52.97999954,4.05,15,16372.243,4.046,3980.142,1213.15,Hidden,1213.149844,16372.24282
102790,28003100,100,35.47,15,143535.976,35.468,7812.787,2381.345,South Fork,2381.34464,143535.9709
102791,29000200,63.00999832,66.94,15,270913.003,66.943,19805.472,6036.72,Mow,6036.720086,270913.0026
102792,29000300,45.75999832,31.72,15,128387.734,31.725,15758.055,4803.065,Nagel,4803.064881,128387.732
102793,29000500,44.65000153,69.44,15,281011.462,69.439,20178.539,6150.431,Tripp,6150.431282,281011.4562
102794,29001700,98.12999725,190.54,15,771099.271,190.543,16836.069,5131.644,Ham,5131.64451,771099.2763
102795,29002500,40.5,90.59,15,366592.925,90.585,36454.47,11111.345,Ninth Crow Wing,11111.34442,366592.924
102796,29003200,43.38999939,57.49,15,232649.68,57.488,26993.381,8227.599,Big Bass,8227.599025,232649.6737
102797,29003601,18.84000015,90.24,15,365191.887,90.239,50934.364,15524.825,Eleventh Crow Wing (Main),15524.82523,365191.8804
102798,29003602,30.43000031,83.17,15,336593.187,83.172,41033.554,12507.052,Eleventh Crow Wing (East),12507.0524,336593.1873
102799,29004300,30.12999916,51.8,15,209633.928,51.801,25384.288,7737.146,Shingobee,7737.146645,209633.9315
102800,29004500,61.52000046,107.79,15,436226.98,107.792,30327.143,9243.732,Tenth Crow Wing,9243.731371,436227.002
102801,29004800,38.81000137,180.54,15,730651.314,180.544,35092.656,10696.263,Benedict,10696.26305,730651.3094
102802,29005900,57.88000107,152.8,15,618369.152,152.799,35996.499,10971.755,Horseshoe,10971.75484,618369.1523
102803,29006100,53.90000153,517.27,15,2093361.495,517.27,55598.016,16946.309,Garfield,16946.30934,2093361.469
102804,29006300,100,226.31,15,915857.478,226.308,13689.933,4172.7,Hart,4172.699819,915857.4777
102805,29006600,95.41999817,520.74,15,2107399.465,520.738,25625.073,7810.538,Midge,7810.537936,2107399.457
102806,29007100,40.93999863,352.93,15,1428305.74,352.934,42050.933,12817.15,Grace,12817.15002,1428305.725
102807,29007200,30.12000084,148.57,15,601262.756,148.572,53665.501,16357.277,Eighth Crow Wing,16357.27689,601262.7315
102808,29007400,45.25,23.1,15,93474.738,23.098,15612.376,4758.662,Indian,4758.66172,93474.73785
102809,29007500,24.73999977,602.05,15,2436458.492,602.049,106245.405,32383.664,Kabekona,32383.66427,2436458.479
102810,29007700,63.34999847,402.46,15,1628713.247,402.455,62815.829,19146.303,Third Crow Wing,19146.30235,1628713.258
102811,29007800,100,440.41,15,1782311.928,440.409,25441.432,7754.564,Fourth Crow Wing,7754.563894,1782311.94
102812,29008500,52.75,114.42,15,463041.429,114.418,26310.49,8019.453,Second Crow Wing,8019.453254,463041.4397
102813,29008600,99.86000061,519.14,15,2100916.959,519.137,27328.806,8329.837,First Crow Wing,8329.836528,2100916.974
102814,29008700,66.93000031,97.88,15,396130.437,97.884,20619.782,6284.922,Palmer,6284.922224,396130.4356
102815,29008800,62.77000046,149.67,15,605686.972,149.665,29960.672,9132.031,Island,9132.030919,605686.985
102816,29008900,100,284.3,15,1150546.085,284.3,25724.519,7840.849,Shallow,7840.848339,1150546.085
102817,29009000,100,163.38,15,661172.938,163.376,19799.188,6034.804,Deer,6034.804652,661172.9325
102818,29009100,46.43999863,120.14,15,486193.323,120.138,29662.588,9041.175,Seventh Crow Wing,9041.17509,486193.3222
102819,29009200,49.88000107,199.58,15,807700.032,199.583,39532.564,12049.55,Fifth Crow Wing,12049.54966,807700.0423
102820,29009300,49.61000061,168.45,15,681708.328,168.45,34816.749,10612.166,Sixth Crow Wing,10612.16664,681708.3254
102821,29009700,100,81.83,15,331174.819,81.833,29528.609,9000.338,Clausens,9000.338916,331174.8146
102822,29009800,83.72000122,146.69,15,593655.649,146.692,34245.559,10438.067,Waboose,10438.06754,593655.6556
102823,29010101,33.84999847,128.3,15,519212.845,128.297,37437.982,11411.12,East Crooked,11411.11964,519212.8364
102824,29010102,84.12999725,254.42,15,1029612.609,254.417,51268.836,15626.773,Middle Crooked,15626.77229,1029612.606
102825,29010103,49.16999817,132.66,15,536855.481,132.657,40499.299,12344.211,West Crooked,12344.21089,536855.4759
102826,29011000,41.40999985,54.1,15,218948.235,54.102,22657.512,6906.024,Dead,6906.023623,218948.2332
102827,29011701,80.08000183,381.26,15,1542935.501,381.259,71878.907,21908.735,Spider (NE/SW Bay),21908.73439,1542935.505
102828,29011702,42.95999908,44.28,15,179206.387,44.282,21336.416,6503.353,Spider (East Bay),6503.352914,179206.3868
102829,29012700,42.52000046,9.85,15,39856.774,9.849,7489.515,2282.809,Crappie,2282.808838,39856.77413
102830,29013000,79.31999969,28.4,15,114916.963,28.396,8401.788,2560.87,Twenty-One,2560.8701,114916.962
102831,29013100,97.48999786,39.32,15,159143.542,39.324,7382.32,2250.136,Nelson,2250.135685,159143.5427
102832,29014200,46.59000015,150.24,15,608015.928,150.241,27277.323,8314.145,Duck,8314.145193,608015.9542
102833,29014300,70.66999817,242.65,15,982006.883,242.654,44162.193,13460.663,Big Stony,13460.66415,982006.8785
102834,29014500,99.25,44.39,15,179639.422,44.389,7170.029,2185.429,Round,2185.429504,179639.4219
102835,29014600,69.83999634,1007.02,15,4075339.489,1007.016,166746.671,50824.487,Belle Taine,50824.48684,4075339.483
102836,29014800,37.56000137,172.47,15,697989.88,172.473,42608.699,12987.157,Upper Bottle,12987.15716,697989.8843
102837,29014900,72.66999817,132.5,15,536222.096,132.5,27327.048,8329.301,Ojibway,8329.300511,536222.0877
102838,29015000,39.84000015,163.16,15,660307.13,163.162,63068.136,19223.206,Little Sand,19223.20666,660307.1091
102839,29015101,36.63000107,245.19,15,992260.519,245.188,89054.704,27143.928,Mantrap (East Basin),27143.92806,992260.5287
102840,29015102,63.27000046,456.18,15,1846136.103,456.18,121079.835,36905.207,Mantrap (Middle Basin,36905.20793,1846136.125
102841,29015103,100,7.41,15,30007.498,7.415,2325.858,708.923,Mantrap (Mirror Bay),708.9229304,30007.50147
102842,29015104,48.90000153,96.57,15,390807.704,96.569,38058.607,11600.287,Mantrap (West Arm),11600.28692,390807.6908
102843,29015105,56.00999832,44.1,15,178464.975,44.099,15076.623,4595.364,Mantrap (Home Bay),4595.363773,178464.9753
102844,29015600,38.36999893,970.98,15,3929483.393,970.975,118564.082,36138.404,Plantagenet,36138.40386,3929483.411
102845,29015700,100,212.5,15,859963.372,212.497,16811.482,5124.15,Upper Twin,5124.149315,859963.3917
102846,29016100,36.27999878,698.84,15,2828174.444,698.842,176744.069,53871.7,Long,53871.69882,2828174.395
102847,29016200,47.84999847,162.93,15,659386.139,162.934,41600.817,12679.954,Boulder,12679.95487,659386.1278
102848,29016400,100,113.52,15,459396.04,113.517,14787.149,4507.132,Sweitzer,4507.132416,459396.0512
102849,29017000,62.63999939,46.65,15,188810.056,46.655,20521.564,6254.985,Ida,6254.984954,188810.0671
102850,29017200,56.36000061,56.39,15,228208.158,56.39,30516.614,9301.483,Stocking,9301.482302,228208.1467
102851,29017800,86.52999878,268.49,15,1086544.942,268.485,39535.197,12050.352,Pickerel,12050.35171,1086544.919
102852,29018000,47.61000061,305.26,15,1235386.536,305.264,61138.085,18634.926,Lower Bottle,18634.92611,1235386.527
102853,29018400,25.67000008,86.34,15,349403.557,86.338,32759.237,9985.036,Blue,9985.035372,349403.5695
102854,29018500,28.18000031,460.82,15,1864906.928,460.819,110563.791,33699.945,Big Sand,33699.9455,1864906.937
102855,29018600,41.66999817,32.1,15,129909.383,32.101,14540.656,4432.001,Emma,4432.000735,129909.3777
102856,29018800,40.65000153,37.87,15,153268.097,37.873,15948.834,4861.214,Gilmore,4861.214171,153268.1065
102857,29021500,65.98999786,112.47,15,455141.696,112.466,28363.762,8645.301,Schoolcraft,8645.300735,455141.7094
102858,29021600,61.11999893,504.71,15,2042513.448,504.705,51310.142,15639.363,George,15639.36223,2042513.439
102859,29022400,67.02999878,8.96,15,36260.921,8.96,6474.85,1973.538,McCarty,1973.538208,36260.91977
102860,29022700,45.61999893,97.28,15,393692.428,97.281,31458.139,9588.47,Evergreen,9588.469385,393692.4258
102861,29023400,58.18999863,43.84,15,177412.118,43.839,13055.176,3979.225,Minnie,3979.225628,177412.1143
102862,29023700,37.81000137,17.17,15,69472.519,17.167,11383.032,3469.555,Newman,3469.555163,69472.51716
102863,29023900,37.47000122,72.81,15,294670.285,72.813,37491.135,11427.332,Spearhead,11427.33205,294670.2671
102864,29024100,84.61000061,177.35,15,717703.764,177.348,27265.809,8310.635,Frontenac,8310.635702,717703.747
102865,29024200,36.70999908,603,15,2440291.288,602.996,90661.547,27633.695,Fish Hook,27633.69435,2440291.294
102866,29024300,33.91999817,711.02,15,2877468.218,711.022,170736.539,52040.601,Potato,52040.60084,2877468.219
102867,29024600,100,417.61,15,1689999.658,417.608,30647.045,9341.238,Hennepin,9341.239455,1689999.67
102868,29024700,100,100.63,15,407241.487,100.629,19102.647,5822.498,Moran,5822.498278,407241.4969
102869,29024800,89.63999939,55.32,15,223887.226,55.323,13178.603,4016.846,Lord,4016.846352,223887.2225
102870,29024900,46.99000168,143.52,15,580808.798,143.518,32802.116,9998.115,Hinds,9998.114907,580808.7892
102871,29025000,100,427.62,15,1730557.475,427.621,27880.597,8498.023,Portage,8498.022633,1730557.448
102872,29025400,41.50999832,221.71,15,897234.747,221.707,65951.311,20102,Island,20101.99945,897234.7553
102873,29025600,40.15999985,170.1,15,688385.595,170.1,60417.117,18415.174,Eagle,18415.17387,688385.6116
102874,29027500,51.75999832,19.95,15,80736.588,19.95,12701.827,3871.525,Blacksmith,3871.524535,80736.58619
102875,29027700,72.81999969,69.06,15,279479.796,69.059,24711.432,7532.06,Coon,7532.059419,279479.8002
102876,29028900,35.93999863,20.14,15,81488.318,20.136,12625.815,3848.356,Mary,3848.356128,81488.31674
102877,29030000,55,197.65,15,799841.217,197.645,45312.023,13811.132,Hattie,13811.13272,799841.1929
102878,29030100,100,65.82,15,266378.163,65.822,8981.528,2737.575,Beauty,2737.575113,266378.1546
102879,29030900,12.88000011,30.64,15,124012.424,30.643,37994.267,11580.676,LaSalle,11580.67597,124012.4255
102880,29031000,97.91000366,77.97,15,315553.113,77.973,11683.729,3561.208,Brush,3561.207708,315553.1227
102881,29031200,55.29999924,57.14,15,231249.206,57.142,16149.386,4922.343,Cedar,4922.343149,231249.2016
102882,29031300,57.16999817,218.68,15,884978.891,218.678,67281.817,20507.539,Little Mantrap,20507.53885,884978.8929
102883,30000900,100,298.15,15,1206609.583,298.153,20883.418,6365.278,Typo,6365.278785,1206609.568
102884,30002200,58.77999878,129.77,15,525172.951,129.77,52573.123,16024.32,Skogman,16024.32,525172.9549
102885,30003500,88.58999634,120.2,15,486456.576,120.203,15545.04,4738.138,Florence,4738.137417,486456.5583
102886,30003600,81.01000214,40.8,15,169172.365,41.802,10174.371,3101.158,Elms,3101.157971,169172.3591
102887,30004300,77.30999756,268.23,15,1085509.226,268.229,46249.614,14096.91,Fannie,14096.90999,1085509.225
102888,30004400,100,150.06,15,607297.891,150.063,15667.896,4775.584,Little Stanchfield,4775.583998,607297.9061
102889,30006200,54.95999908,6.58,15,26627.459,6.58,6404.168,1951.996,Adams,1951.996352,26627.45616
102890,30007200,100,381.58,15,1544216.67,381.576,29009.392,8842.08,Long,8842.080458,1544216.667
102891,30008000,99.84999847,270.42,15,1094369.924,270.419,19814.154,6039.366,Francis,6039.36626,1094369.925
